currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-13 08:31:16.166927,0.0,16698875904,15267258368,1133076480,8.6,56766464,1294757888,2147479552,2147479552,0,0.0,108240035840,78534201344,24160284672,76.5,1189304320,245888000
2023-12-13 08:32:16.228202,0.0,16698875904,14631112704,1761210368,12.4,67227648,1969020928,2147479552,2147479552,0,0.0,108240035840,78534836224,24159649792,76.5,1788989440,327345152
2023-12-13 08:33:16.288214,0.0,16698875904,14656499712,1736097792,12.2,67403776,1968848896,2147479552,2147479552,0,0.0,108240035840,78534762496,24159723520,76.5,1788989440,329262080
2023-12-13 08:34:16.348282,0.0,16698875904,14241476608,2151104512,14.7,67420160,1968869376,2147479552,2147479552,0,0.0,108240035840,78534782976,24159703040,76.5,1788989440,329344000
2023-12-13 08:35:16.410422,0.0,16698875904,14660050944,1732546560,12.2,67436544,1968902144,2147479552,2147479552,0,0.0,108240035840,78534815744,24159670272,76.5,1788989440,329487360
2023-12-13 08:36:16.471963,0.0,16698875904,14700490752,1692102656,12.0,67485696,1968922624,2147479552,2147479552,0,0.0,108240035840,78534840320,24159645696,76.5,1788993536,329696256
2023-12-13 08:37:16.533519,0.0,16698875904,14642884608,1749712896,12.3,67559424,1968943104,2147479552,2147479552,0,0.0,108240035840,78534860800,24159625216,76.5,1788993536,330228736
2023-12-13 08:38:16.595057,100.0,16698875904,14669934592,1722675200,12.2,67575808,1968955392,2147479552,2147479552,0,0.0,108240035840,78534893568,24159592448,76.5,1788993536,330396672
2023-12-13 08:39:16.656707,0.0,16698875904,14716641280,1675968512,11.9,67592192,1969364992,2147479552,2147479552,0,0.0,108240035840,78534914048,24159571968,76.5,1789382656,330486784
2023-12-13 08:40:16.718377,0.0,16698875904,14731808768,1660801024,11.8,67608576,1969385472,2147479552,2147479552,0,0.0,108240035840,78534934528,24159551488,76.5,1789382656,330576896
2023-12-13 08:41:16.780061,0.0,16698875904,14672601088,1720008704,12.1,67641344,1969418240,2147479552,2147479552,0,0.0,108240035840,78534967296,24159518720,76.5,1789382656,330757120
2023-12-13 08:42:16.841757,0.0,16698875904,14666489856,1726005248,12.2,68153344,1969647616,2147479552,2147479552,0,0.0,108240035840,78534987776,24159498240,76.5,1789853696,331043840
2023-12-13 08:43:16.903427,100.0,16698875904,14660259840,1732214784,12.2,68177920,1969700864,2147479552,2147479552,0,0.0,108240035840,78535041024,24159444992,76.5,1789853696,331441152
2023-12-13 08:44:16.964195,0.0,16698875904,14205771776,2186711040,14.9,68202496,1969721344,2147479552,2147479552,0,0.0,108240035840,78535061504,24159424512,76.5,1789853696,331609088
2023-12-13 08:45:17.024193,0.0,16698875904,14210220032,2182275072,14.9,68235264,1969758208,2147479552,2147479552,0,0.0,108240035840,78535094272,24159391744,76.5,1789853696,331781120
2023-12-13 08:46:17.080306,0.0,16698875904,14397915136,1994588160,13.8,68259840,1969778688,2147479552,2147479552,0,0.0,108240035840,78535114752,24159371264,76.5,1789853696,331871232
2023-12-13 08:47:17.142027,0.0,16698875904,14373609472,2018893824,13.9,68292608,1969799168,2147479552,2147479552,0,0.0,108240035840,78535135232,24159350784,76.5,1789853696,332051456
2023-12-13 08:48:17.144210,0.0,16698875904,14722183168,1670311936,11.8,68321280,1969831936,2147479552,2147479552,0,0.0,108240035840,78535172096,24159313920,76.5,1789853696,332248064
2023-12-13 08:49:17.204230,0.0,16698875904,14656860160,1735643136,12.2,68337664,1969852416,2147479552,2147479552,0,0.0,108240035840,78535192576,24159293440,76.5,1789853696,332321792
2023-12-13 08:50:17.216288,0.0,16698875904,14705840128,1686663168,11.9,68354048,1969872896,2147479552,2147479552,0,0.0,108240035840,78535213056,24159272960,76.5,1789853696,332411904
2023-12-13 08:51:17.277969,0.0,16698875904,14400659456,1991831552,13.8,68378624,1969901568,2147479552,2147479552,0,0.0,108240035840,78535241728,24159244288,76.5,1789853696,332571648
2023-12-13 08:52:17.339689,0.0,16698875904,14459736064,1932734464,13.4,68411392,1969926144,2147479552,2147479552,0,0.0,108240035840,78535266304,24159219712,76.5,1789853696,332764160
2023-12-13 08:53:17.400204,0.0,16698875904,14218924032,2173558784,14.9,68435968,1969946624,2147479552,2147479552,0,0.0,108240035840,78535286784,24159199232,76.5,1789853696,332903424
2023-12-13 08:54:17.461804,0.0,16698875904,14394769408,1997733888,13.8,68460544,1969987584,2147479552,2147479552,0,0.0,108240035840,78535327744,24159158272,76.5,1789853696,333075456
2023-12-13 08:55:17.464318,0.0,16698875904,14708133888,1684344832,11.9,68493312,1970024448,2147479552,2147479552,0,0.0,108240035840,78535376896,24159109120,76.5,1789853696,333198336
2023-12-13 08:56:17.525950,0.0,16698875904,14717431808,1675071488,11.9,68517888,1970044928,2147479552,2147479552,0,0.0,108240035840,78535397376,24159088640,76.5,1789853696,333435904
2023-12-13 08:57:17.587627,0.0,16698875904,14459318272,1933189120,13.4,68550656,1970065408,2147479552,2147479552,0,0.0,108240035840,78535417856,24159068160,76.5,1789853696,333612032
2023-12-13 08:58:17.649285,0.0,16698875904,14536024064,1856483328,13.0,68575232,1970098176,2147479552,2147479552,0,0.0,108240035840,78535450624,24159035392,76.5,1789853696,333800448
2023-12-13 08:59:17.710945,0.0,16698875904,14474305536,1918201856,13.3,68591616,1970118656,2147479552,2147479552,0,0.0,108240035840,78535471104,24159014912,76.5,1789853696,333874176
2023-12-13 09:00:17.772652,0.0,16698875904,14402514944,1989976064,13.8,68616192,1970135040,2147479552,2147479552,0,0.0,108240035840,78535487488,24158998528,76.5,1789853696,333976576
2023-12-13 09:01:17.832209,0.0,16698875904,14187687936,2204819456,15.0,68640768,1970167808,2147479552,2147479552,0,0.0,108240035840,78535520256,24158965760,76.5,1789853696,334144512
2023-12-13 09:02:17.848319,0.0,16698875904,14470139904,1922347008,13.3,68681728,1970184192,2147479552,2147479552,0,0.0,108240035840,78535540736,24158945280,76.5,1789853696,334328832
2023-12-13 09:03:17.908182,0.0,16698875904,14181068800,2211442688,15.1,68698112,1970204672,2147479552,2147479552,0,0.0,108240035840,78535561216,24158924800,76.5,1789853696,334447616
2023-12-13 09:04:17.954878,100.0,16698875904,14372106240,2020405248,13.9,68722688,1970237440,2147479552,2147479552,0,0.0,108240035840,78535593984,24158892032,76.5,1789853696,334611456
2023-12-13 09:05:17.982817,50.0,16698875904,14455607296,1936887808,13.4,68739072,1970257920,2147479552,2147479552,0,0.0,108240035840,78535614464,24158871552,76.5,1789853696,334685184
2023-12-13 09:06:18.044583,0.0,16698875904,14470492160,1922002944,13.3,68755456,1970286592,2147479552,2147479552,0,0.0,108240035840,78535643136,24158842880,76.5,1789853696,334812160
2023-12-13 09:07:18.104185,0.0,16698875904,14216843264,2175655936,14.9,68804608,1970307072,2147479552,2147479552,0,0.0,108240035840,78535659520,24158826496,76.5,1789853696,335033344
2023-12-13 09:08:18.165780,0.0,16698875904,14407270400,1985232896,13.7,68829184,1970368512,2147479552,2147479552,0,0.0,108240035840,78535720960,24158765056,76.5,1789853696,335344640
2023-12-13 09:09:18.227467,0.0,16698875904,14463500288,1928998912,13.4,68845568,1970388992,2147479552,2147479552,0,0.0,108240035840,78535741440,24158744576,76.5,1789853696,335434752
2023-12-13 09:10:18.289119,0.0,16698875904,14462574592,1929924608,13.4,68878336,1970421760,2147479552,2147479552,0,0.0,108240035840,78535774208,24158711808,76.5,1789853696,335574016
2023-12-13 09:11:18.296297,0.0,16698875904,14460674048,1931833344,13.4,68894720,1970458624,2147479552,2147479552,0,0.0,108240035840,78535806976,24158679040,76.5,1789853696,335721472
2023-12-13 09:12:18.356183,0.0,16698875904,14203469824,2189012992,14.9,68935680,1970479104,2147479552,2147479552,0,0.0,108240035840,78535827456,24158658560,76.5,1789853696,335913984
2023-12-13 09:13:18.360320,0.0,16698875904,14394605568,1997901824,13.8,68952064,1970614272,2147479552,2147479552,0,0.0,108240035840,78535847936,24158638080,76.5,1789853696,336036864
2023-12-13 09:14:18.422005,0.0,16698875904,14387523584,2004983808,13.8,68976640,1970647040,2147479552,2147479552,0,0.0,108240035840,78535880704,24158605312,76.5,1789853696,336167936
2023-12-13 09:15:18.456323,0.0,16698875904,14368018432,2024480768,14.0,68993024,1970671616,2147479552,2147479552,0,0.0,108240035840,78535901184,24158584832,76.5,1789853696,336270336
2023-12-13 09:16:18.518010,0.0,16698875904,14390349824,2002153472,13.8,69009408,1970679808,2147479552,2147479552,0,0.0,108240035840,78535909376,24158576640,76.5,1789853696,336393216
2023-12-13 09:17:18.576292,0.0,16698875904,14201040896,2191462400,15.0,69070848,1970724864,2147479552,2147479552,0,0.0,108240035840,78535950336,24158535680,76.5,1789857792,336729088
2023-12-13 09:18:18.638342,0.0,16698875904,14391889920,2000613376,13.8,69087232,1970745344,2147479552,2147479552,0,0.0,108240035840,78535970816,24158515200,76.5,1789857792,337040384
2023-12-13 09:19:18.696190,0.0,16698875904,14199820288,2192678912,15.0,69124096,1971019776,2147479552,2147479552,0,0.0,108240035840,78535991296,24158494720,76.5,1790124032,337159168
2023-12-13 09:20:18.757795,0.0,16698875904,14391603200,2000896000,13.8,69148672,1971068928,2147479552,2147479552,0,0.0,108240035840,78536040448,24158445568,76.5,1790124032,337503232
2023-12-13 09:21:18.819478,0.0,16698875904,14374236160,2018263040,13.9,69181440,1971105792,2147479552,2147479552,0,0.0,108240035840,78536073216,24158412800,76.5,1790124032,337712128
2023-12-13 09:22:18.881190,0.0,16698875904,14391951360,2000551936,13.8,69222400,1971122176,2147479552,2147479552,0,0.0,108240035840,78536093696,24158392320,76.5,1790124032,337904640
2023-12-13 09:23:18.940298,0.0,16698875904,14197329920,2195156992,15.0,69238784,1971142656,2147479552,2147479552,0,0.0,108240035840,78536114176,24158371840,76.5,1790124032,338035712
2023-12-13 09:24:19.000181,0.0,16698875904,14201794560,2190708736,15.0,69263360,1971171328,2147479552,2147479552,0,0.0,108240035840,78536142848,24158343168,76.5,1790124032,338162688
2023-12-13 09:25:19.060177,0.0,16698875904,14198280192,2194219008,15.0,69279744,1971191808,2147479552,2147479552,0,0.0,108240035840,78536163328,24158322688,76.5,1790124032,338269184
2023-12-13 09:26:19.120301,0.0,16698875904,14193295360,2199203840,15.0,69328896,1971220480,2147479552,2147479552,0,0.0,108240035840,78536183808,24158302208,76.5,1790124032,338596864
2023-12-13 09:27:19.180288,0.0,16698875904,14198317056,2194173952,15.0,69386240,1971318784,2147479552,2147479552,0,0.0,108240035840,78536216576,24158269440,76.5,1790189568,338945024
2023-12-13 09:28:19.242513,0.0,16698875904,14373224448,2019246080,13.9,69410816,1971339264,2147479552,2147479552,0,0.0,108240035840,78536237056,24158248960,76.5,1790189568,339260416
2023-12-13 09:29:19.304227,0.0,16698875904,14374084608,2018406400,13.9,69439488,1971367936,2147479552,2147479552,0,0.0,108240035840,78536269824,24158216192,76.5,1790189568,339391488
2023-12-13 09:30:19.364306,0.0,16698875904,14195924992,2196570112,15.0,69464064,1971392512,2147479552,2147479552,0,0.0,108240035840,78536290304,24158195712,76.5,1790189568,339543040
2023-12-13 09:31:19.426584,0.0,16698875904,14367858688,2024615936,14.0,69496832,1971421184,2147479552,2147479552,0,0.0,108240035840,78536318976,24158167040,76.5,1790189568,339891200
2023-12-13 09:32:19.484267,0.0,16698875904,14199603200,2192879616,15.0,69537792,1971470336,2147479552,2147479552,0,0.0,108240035840,78536368128,24158117888,76.5,1790189568,340100096
2023-12-13 09:33:19.546393,0.0,16698875904,14390898688,2001596416,13.8,69566464,1971490816,2147479552,2147479552,0,0.0,108240035840,78536392704,24158093312,76.5,1790189568,340321280
2023-12-13 09:34:19.608097,0.0,16698875904,14376955904,2015539200,13.9,69582848,1971523584,2147479552,2147479552,0,0.0,108240035840,78536425472,24158060544,76.5,1790189568,340427776
2023-12-13 09:35:19.669792,0.0,16698875904,14388543488,2003931136,13.8,69623808,1971679232,2147479552,2147479552,0,0.0,108240035840,78536450048,24158035968,76.5,1790320640,340943872
2023-12-13 09:36:19.728290,0.0,16698875904,14197370880,2195099648,15.0,69640192,1971814400,2147479552,2147479552,0,0.0,108240035840,78536470528,24158015488,76.5,1790320640,341025792
2023-12-13 09:37:19.788183,0.0,16698875904,14206668800,2185793536,14.9,69672960,1971859456,2147479552,2147479552,0,0.0,108240035840,78536507392,24157978624,76.5,1790320640,341246976
2023-12-13 09:38:19.849703,0.0,16698875904,14398656512,1993838592,13.8,69689344,1971867648,2147479552,2147479552,0,0.0,108240035840,78536527872,24157958144,76.5,1790320640,341378048
2023-12-13 09:39:19.908210,0.0,16698875904,14202527744,2189971456,14.9,69705728,1971888128,2147479552,2147479552,0,0.0,108240035840,78536548352,24157937664,76.5,1790320640,341468160
2023-12-13 09:40:19.968174,0.0,16698875904,14201974784,2190524416,15.0,69730304,1971945472,2147479552,2147479552,0,0.0,108240035840,78536589312,24157896704,76.5,1790337024,341611520
2023-12-13 09:41:20.028275,0.0,16698875904,14197559296,2194935808,15.0,69746688,1971961856,2147479552,2147479552,0,0.0,108240035840,78536605696,24157880320,76.5,1790337024,341722112
2023-12-13 09:42:20.090145,0.0,16698875904,14365990912,2026508288,14.0,69779456,1971982336,2147479552,2147479552,0,0.0,108240035840,78536626176,24157859840,76.5,1790337024,341898240
2023-12-13 09:43:20.151742,100.0,16698875904,14152581120,2239909888,15.2,69795840,1972002816,2147479552,2147479552,0,0.0,108240035840,78536646656,24157839360,76.5,1790337024,342017024
2023-12-13 09:44:20.213371,0.0,16698875904,14388858880,2003623936,13.8,69812224,1972068352,2147479552,2147479552,0,0.0,108240035840,78536708096,24157777920,76.5,1790337024,342144000
2023-12-13 09:45:20.244304,0.0,16698875904,14392860672,1999634432,13.8,69836800,1972088832,2147479552,2147479552,0,0.0,108240035840,78536728576,24157757440,76.5,1790337024,342324224
2023-12-13 09:46:20.304183,0.0,16698875904,14204497920,2187993088,14.9,69853184,1972109312,2147479552,2147479552,0,0.0,108240035840,78536749056,24157736960,76.5,1790337024,342397952
2023-12-13 09:47:20.365783,0.0,16698875904,14379163648,2013323264,13.9,69894144,1972281344,2147479552,2147479552,0,0.0,108240035840,78536802304,24157683712,76.5,1790337024,342668288
2023-12-13 09:48:20.427406,100.0,16698875904,14256295936,2136195072,14.6,69918720,1972301824,2147479552,2147479552,0,0.0,108240035840,78536822784,24157663232,76.5,1790337024,342864896
2023-12-13 09:49:20.489019,0.0,16698875904,14391332864,2001162240,13.8,69935104,1972318208,2147479552,2147479552,0,0.0,108240035840,78536839168,24157646848,76.5,1790337024,342934528
2023-12-13 09:50:20.548302,0.0,16698875904,14193442816,2199044096,15.0,69951488,1972350976,2147479552,2147479552,0,0.0,108240035840,78536871936,24157614080,76.5,1790337024,343061504
2023-12-13 09:51:20.608284,0.0,16698875904,14198439936,2194051072,15.0,69967872,1972387840,2147479552,2147479552,0,0.0,108240035840,78536900608,24157585408,76.5,1790337024,343196672
2023-12-13 09:52:20.670555,0.0,16698875904,14390206464,2002280448,13.8,70000640,1972408320,2147479552,2147479552,0,0.0,108240035840,78536921088,24157564928,76.5,1790337024,343389184
2023-12-13 09:53:20.728211,0.0,16698875904,14204444672,2188050432,14.9,70017024,1972424704,2147479552,2147479552,0,0.0,108240035840,78536953856,24157532160,76.5,1790337024,343544832
2023-12-13 09:54:20.788260,0.0,16698875904,14205173760,2187325440,14.9,70033408,1972445184,2147479552,2147479552,0,0.0,108240035840,78536974336,24157511680,76.5,1790337024,343651328
2023-12-13 09:55:20.848203,0.0,16698875904,14205390848,2187108352,14.9,70049792,1972465664,2147479552,2147479552,0,0.0,108240035840,78536994816,24157491200,76.5,1790337024,343741440
2023-12-13 09:56:20.856304,0.0,16698875904,14392918016,1999540224,13.8,70074368,1972514816,2147479552,2147479552,0,0.0,108240035840,78537043968,24157442048,76.5,1790337024,343921664
2023-12-13 09:57:20.916224,0.0,16698875904,14187728896,2204762112,15.0,70107136,1972543488,2147479552,2147479552,0,0.0,108240035840,78537072640,24157413376,76.5,1790337024,344110080
2023-12-13 09:58:20.977822,0.0,16698875904,14389604352,2002894848,13.8,70123520,1972563968,2147479552,2147479552,0,0.0,108240035840,78537093120,24157392896,76.5,1790337024,344241152
2023-12-13 09:59:21.036182,0.0,16698875904,14200385536,2192113664,15.0,70139904,1972518912,2147479552,2147479552,0,0.0,108240035840,78537105408,24157380608,76.5,1790337024,344364032
2023-12-13 10:00:21.097748,0.0,16698875904,14388584448,2003902464,13.8,70160384,1972547584,2147479552,2147479552,0,0.0,108240035840,78537134080,24157351936,76.5,1790337024,344499200
2023-12-13 10:01:21.156193,0.0,16698875904,14196473856,2196021248,15.0,70176768,1972568064,2147479552,2147479552,0,0.0,108240035840,78537154560,24157331456,76.5,1790337024,344605696
2023-12-13 10:02:21.217800,0.0,16698875904,14388826112,2003668992,13.8,70209536,1972588544,2147479552,2147479552,0,0.0,108240035840,78537175040,24157310976,76.5,1790337024,344781824
2023-12-13 10:03:21.279521,100.0,16698875904,14389829632,2002661376,13.8,70225920,1972609024,2147479552,2147479552,0,0.0,108240035840,78537195520,24157290496,76.5,1790337024,344929280
2023-12-13 10:04:21.336319,0.0,16698875904,14388477952,2004017152,13.8,70242304,1972625408,2147479552,2147479552,0,0.0,108240035840,78537211904,24157274112,76.5,1790337024,345015296
2023-12-13 10:05:21.396271,0.0,16698875904,14197809152,2194673664,15.0,70258688,1972645888,2147479552,2147479552,0,0.0,108240035840,78537232384,24157253632,76.5,1790337024,345105408
2023-12-13 10:06:21.457915,0.0,16698875904,14388563968,2003906560,13.8,70275072,1972666368,2147479552,2147479552,0,0.0,108240035840,78537252864,24157233152,76.5,1790337024,345195520
2023-12-13 10:07:21.516293,0.0,16698875904,14189522944,2202959872,15.0,70307840,1972686848,2147479552,2147479552,0,0.0,108240035840,78537273344,24157212672,76.5,1790337024,345392128
2023-12-13 10:08:21.576292,0.0,16698875904,14369673216,2022821888,13.9,70324224,1972711424,2147479552,2147479552,0,0.0,108240035840,78537293824,24157192192,76.5,1790337024,345510912
2023-12-13 10:09:21.638006,0.0,16698875904,14357712896,2034741248,14.0,70356992,1972781056,2147479552,2147479552,0,0.0,108240035840,78537342976,24157143040,76.5,1790337024,345699328
2023-12-13 10:10:21.699716,100.0,16698875904,14380478464,2012000256,13.9,70381568,1972801536,2147479552,2147479552,0,0.0,108240035840,78537363456,24157122560,76.5,1790337024,345809920
2023-12-13 10:11:21.760220,0.0,16698875904,14251778048,2140696576,14.7,70397952,1972822016,2147479552,2147479552,0,0.0,108240035840,78537383936,24157102080,76.5,1790337024,345900032
2023-12-13 10:12:21.816224,0.0,16698875904,14269329408,2123132928,14.5,70430720,1972838400,2147479552,2147479552,0,0.0,108240035840,78537400320,24157085696,76.5,1790337024,346072064
2023-12-13 10:13:21.876211,0.0,16698875904,14183002112,2209480704,15.1,70447104,1972858880,2147479552,2147479552,0,0.0,108240035840,78537420800,24157065216,76.5,1790337024,346211328
2023-12-13 10:14:21.937818,0.0,16698875904,14385205248,2007277568,13.9,70463488,1972887552,2147479552,2147479552,0,0.0,108240035840,78537445376,24157040640,76.5,1790337024,346362880
2023-12-13 10:15:21.982801,0.0,16698875904,14385979392,2006470656,13.9,70479872,1972908032,2147479552,2147479552,0,0.0,108240035840,78537465856,24157020160,76.5,1790337024,346465280
2023-12-13 10:16:22.044576,0.0,16698875904,14385668096,2006814720,13.9,70496256,1972928512,2147479552,2147479552,0,0.0,108240035840,78537486336,24156999680,76.5,1790337024,346575872
2023-12-13 10:17:22.106260,0.0,16698875904,14390779904,2001678336,13.8,70537216,1972948992,2147479552,2147479552,0,0.0,108240035840,78537506816,24156979200,76.5,1790337024,347005952
2023-12-13 10:18:22.136320,0.0,16698875904,14392082432,2000396288,13.8,70553600,1972973568,2147479552,2147479552,0,0.0,108240035840,78537527296,24156958720,76.5,1790337024,347149312
2023-12-13 10:19:22.196204,0.0,16698875904,14191177728,2201300992,15.0,70569984,1972994048,2147479552,2147479552,0,0.0,108240035840,78537547776,24156938240,76.5,1790337024,347239424
2023-12-13 10:20:22.216285,0.0,16698875904,14393069568,1999409152,13.8,70594560,1973047296,2147479552,2147479552,0,0.0,108240035840,78537596928,24156889088,76.5,1790337024,347407360
2023-12-13 10:21:22.276283,0.0,16698875904,14182961152,2209513472,15.1,70619136,1973125120,2147479552,2147479552,0,0.0,108240035840,78537613312,24156872704,76.5,1790337024,347522048
2023-12-13 10:22:22.296312,0.0,16698875904,14365331456,2027143168,14.0,70660096,1973166080,2147479552,2147479552,0,0.0,108240035840,78537650176,24156835840,76.5,1790337024,347739136
2023-12-13 10:23:22.356238,0.0,16698875904,14171451392,2221015040,15.1,70684672,1973186560,2147479552,2147479552,0,0.0,108240035840,78537670656,24156815360,76.5,1790337024,347956224
2023-12-13 10:24:22.416178,0.0,16698875904,14175518720,2216947712,15.1,70733824,1973207040,2147479552,2147479552,0,0.0,108240035840,78537691136,24156794880,76.5,1790337024,348361728
2023-12-13 10:25:22.477794,0.0,16698875904,14361432064,2031022080,14.0,70758400,1973227520,2147479552,2147479552,0,0.0,108240035840,78537711616,24156774400,76.5,1790337024,348566528
2023-12-13 10:26:22.490964,100.0,16698875904,14385631232,2006835200,13.9,70774784,1973248000,2147479552,2147479552,0,0.0,108240035840,78537732096,24156753920,76.5,1790337024,348685312
2023-12-13 10:27:22.552569,0.0,16698875904,14382555136,2009915392,13.9,70807552,1973272576,2147479552,2147479552,0,0.0,108240035840,78537752576,24156733440,76.5,1790337024,348857344
2023-12-13 10:28:22.612223,0.0,16698875904,14198398976,2194055168,15.0,70823936,1973288960,2147479552,2147479552,0,0.0,108240035840,78537768960,24156717056,76.5,1790337024,348967936
2023-12-13 10:29:22.673815,0.0,16698875904,14380302336,2012168192,13.9,70848512,1973309440,2147479552,2147479552,0,0.0,108240035840,78537789440,24156696576,76.5,1790337024,349078528
2023-12-13 10:30:22.735507,50.0,16698875904,14381510656,2010951680,13.9,70873088,1973334016,2147479552,2147479552,0,0.0,108240035840,78537809920,24156676096,76.5,1790337024,349258752
2023-12-13 10:31:22.797183,0.0,16698875904,14383366144,2009104384,13.9,70897664,1973354496,2147479552,2147479552,0,0.0,108240035840,78537830400,24156655616,76.5,1790337024,349582336
2023-12-13 10:32:22.856300,0.0,16698875904,14184910848,2207531008,15.1,70930432,1973407744,2147479552,2147479552,0,0.0,108240035840,78537879552,24156606464,76.5,1790337024,349787136
2023-12-13 10:33:22.916181,0.0,16698875904,14191947776,2200518656,15.0,70946816,1973231616,2147479552,2147479552,0,0.0,108240035840,78537875456,24156610560,76.5,1790337024,349946880
2023-12-13 10:34:22.977777,0.0,16698875904,14379024384,2013442048,13.9,70963200,1973252096,2147479552,2147479552,0,0.0,108240035840,78537895936,24156590080,76.5,1790337024,350036992
2023-12-13 10:35:23.039451,0.0,16698875904,14391164928,2001293312,13.8,70995968,1973112832,2147479552,2147479552,0,0.0,108240035840,78537756672,24156729344,76.5,1790337024,350548992
2023-12-13 10:36:23.095466,100.0,16698875904,14336356352,2056105984,14.1,71012352,1973141504,2147479552,2147479552,0,0.0,108240035840,78537785344,24156700672,76.5,1790337024,350651392
2023-12-13 10:37:23.156178,0.0,16698875904,14180036608,2212421632,15.1,71049216,1973170176,2147479552,2147479552,0,0.0,108240035840,78537809920,24156676096,76.5,1790337024,350872576
